0;541;552;53.6181;10.0194;53.6175;10.0172
0;552;557;53.6175;10.0172;53.6173;10.0161
0;557;558;53.6173;10.0161;53.6172;10.0157
0;558;559;53.6172;10.0157;53.6171;10.0156
0;559;565;53.6171;10.0156;53.6167;10.0143
0;565;572;53.6167;10.0143;53.6162;10.0127
0;572;573;53.6162;10.0127;53.6161;10.0124
0;573;585;53.6161;10.0124;53.6153;10.0101
0;585;587;53.6153;10.0101;53.6151;10.0096
0;587;588;53.6151;10.0096;53.6151;10.0093
0;588;590;53.6151;10.0093;53.6149;10.0089
0;590;594;53.6149;10.0089;53.6147;10.0081
0;594;598;53.6147;10.0081;53.6146;10.007
0;598;599;53.6146;10.007;53.6146;10.0067
0;599;603;53.6146;10.0067;53.6144;10.0057
0;603;605;53.6144;10.0057;53.6143;10.0053
0;605;609;53.6143;10.0053;53.6141;10.0044
0;609;622;53.6141;10.0044;53.6135;10.0013
0;622;624;53.6135;10.0013;53.6137;10.0007
0;624;626;53.6137;10.0007;53.6136;10.0004
0;626;629;53.6136;10.0004;53.6132;9.99971
0;639;640;53.6132;9.99971;53.613;9.99966
0;640;643;53.613;9.99966;53.6125;9.9999
0;643;648;53.6125;9.9999;53.612;10.0006
0;648;649;53.612;10.0006;53.6118;10.0008
0;649;652;53.6118;10.0008;53.6115;10.0013
0;652;653;53.6115;10.0013;53.6114;10.0015
0;653;658;53.6114;10.0015;53.6109;10.0022
0;658;663;53.6109;10.0022;53.6104;10.003
0;663;665;53.6104;10.003;53.6102;10.0033
0;665;666;53.6102;10.0033;53.6099;10.0034
0;666;673;53.6099;10.0034;53.609;10.0037
0;673;677;53.609;10.0037;53.6086;10.0041
0;677;688;53.6086;10.0041;53.6073;10.0051
0;688;689;53.6073;10.0051;53.6072;10.005
0;689;690;53.6072;10.005;53.6072;10.0051
0;690;694;53.6072;10.0051;53.6066;10.0055
0;694;696;53.6066;10.0055;53.6063;10.0057
0;696;705;53.6063;10.0057;53.6052;10.0067
0;705;707;53.6052;10.0067;53.6049;10.0069
0;707;716;53.6049;10.0069;53.6038;10.0077
0;716;718;53.6038;10.0077;53.6035;10.008
0;718;721;53.6035;10.008;53.6032;10.0084
0;721;728;53.6032;10.0084;53.6024;10.0093
0;728;755;53.6024;10.0093;53.601;10.0117
0;755;764;53.601;10.0117;53.6005;10.0126
0;764;765;53.6005;10.0126;53.6004;10.0129
0;765;767;53.6004;10.0129;53.6003;10.0134
0;767;769;53.6003;10.0134;53.6;10.0135
0;769;770;53.6;10.0135;53.5998;10.0136
0;770;786;53.5998;10.0136;53.6002;10.017
0;786;787;53.6002;10.017;53.6003;10.0173
0;787;788;53.6003;10.0173;53.6003;10.0176
0;788;816;53.6003;10.0176;53.6003;10.0235
0;816;823;53.6003;10.0235;53.6002;10.0251
0;823;840;53.6002;10.0251;53.6001;10.0288
0;840;843;53.6001;10.0288;53.6002;10.0295
0;843;844;53.6002;10.0295;53.6002;10.0296
0;844;847;53.6002;10.0296;53.6003;10.0302
0;847;851;53.6003;10.0302;53.6005;10.0312
0;851;856;53.6005;10.0312;53.6007;10.0322
0;856;863;53.6007;10.0322;53.601;10.0338
0;863;867;53.601;10.0338;53.6011;10.0346
0;867;872;53.6011;10.0346;53.601;10.0357
0;872;887;53.601;10.0357;53.603;10.0353
0;887;889;53.603;10.0353;53.6033;10.0352
0;889;890;53.6033;10.0352;53.6035;10.0351
0;890;892;53.6035;10.0351;53.6039;10.035
0;892;894;53.6039;10.035;53.6039;10.0353
0;894;899;53.6039;10.0353;53.6039;10.036
0;909;914;53.6039;10.036;53.6039;10.0353
0;914;916;53.6039;10.0353;53.6039;10.035
0;916;918;53.6039;10.035;53.6035;10.0351
0;918;919;53.6035;10.0351;53.6033;10.0352
0;919;921;53.6033;10.0352;53.603;10.0353
0;921;936;53.603;10.0353;53.601;10.0357
0;936;945;53.601;10.0357;53.6004;10.0375
0;945;949;53.6004;10.0375;53.6001;10.0382
0;949;950;53.6001;10.0382;53.6;10.0385
0;950;953;53.6;10.0385;53.5997;10.0392
0;953;977;53.5997;10.0392;53.5978;10.0433
0;977;982;53.5978;10.0433;53.5973;10.0442
0;982;984;53.5973;10.0442;53.5971;10.0446
0;984;985;53.5971;10.0446;53.5971;10.0447
0;985;986;53.5971;10.0447;53.5969;10.045
0;986;996;53.5969;10.045;53.596;10.0466
0;996;1001;53.596;10.0466;53.5955;10.0474
0;1001;1014;53.5955;10.0474;53.5944;10.0496
0;1014;1015;53.5944;10.0496;53.5942;10.0498
0;1015;1016;53.5942;10.0498;53.5942;10.05
0;1016;1017;53.5942;10.05;53.594;10.05
0;1017;1018;53.594;10.05;53.5939;10.05
0;1018;1020;53.5939;10.05;53.5936;10.05
0;1020;1022;53.5936;10.05;53.5933;10.05
0;1022;1024;53.5933;10.05;53.5931;10.05
0;1024;1032;53.5931;10.05;53.592;10.05
0;1032;1034;53.592;10.05;53.5917;10.0499
0;1034;1037;53.5917;10.0499;53.5912;10.0497
0;1037;1041;53.5912;10.0497;53.5907;10.0497
0;1041;1046;53.5907;10.0497;53.59;10.0499
0;1046;1047;53.59;10.0499;53.5898;10.0499
0;1047;1049;53.5898;10.0499;53.5895;10.05
0;1049;1051;53.5895;10.05;53.5893;10.05
0;1051;1053;53.5893;10.05;53.5889;10.05
0;1053;1061;53.5889;10.05;53.5878;10.0496
0;1061;1067;53.5878;10.0496;53.5882;10.0484
0;1067;1071;53.5882;10.0484;53.5879;10.0483
0;1071;1079;53.5879;10.0483;53.5873;10.0479
0;1089;1099;53.5873;10.0479;53.5871;10.0491
0;1099;1102;53.5871;10.0491;53.5866;10.0489
0;1102;1104;53.5866;10.0489;53.5863;10.0487
0;1104;1106;53.5863;10.0487;53.586;10.0485
0;1106;1107;53.586;10.0485;53.5859;10.0484
0;1107;1108;53.5859;10.0484;53.5857;10.0483
0;1108;1109;53.5857;10.0483;53.5856;10.0483
0;1109;1110;53.5856;10.0483;53.5854;10.0482
0;1110;1111;53.5854;10.0482;53.5854;10.0482
0;1111;1112;53.5854;10.0482;53.5853;10.0483
0;1112;1114;53.5853;10.0483;53.585;10.0485
0;1114;1118;53.585;10.0485;53.5846;10.0478
0;1118;1119;53.5846;10.0478;53.5845;10.0477
0;1119;1121;53.5845;10.0477;53.5843;10.0474
0;1121;1122;53.5843;10.0474;53.5842;10.0472
0;1122;1124;53.5842;10.0472;53.5839;10.047
0;1124;1125;53.5839;10.047;53.5838;10.047
0;1125;1126;53.5838;10.047;53.5838;10.047
0;1126;1128;53.5838;10.047;53.5835;10.0468
0;1128;1131;53.5835;10.0468;53.5831;10.0464
0;1131;1141;53.5831;10.0464;53.5823;10.0447
0;1141;1143;53.5823;10.0447;53.5823;10.0443
0;1143;1145;53.5823;10.0443;53.5822;10.0438
0;1145;1149;53.5822;10.0438;53.5818;10.0431
0;1149;1154;53.5818;10.0431;53.5811;10.0425
0;1154;1157;53.5811;10.0425;53.5808;10.0421
0;1157;1159;53.5808;10.0421;53.5805;10.0417
0;1159;1160;53.5805;10.0417;53.5804;10.0415
0;1160;1163;53.5804;10.0415;53.5801;10.0408
0;1163;1164;53.5801;10.0408;53.5801;10.0407
0;1164;1165;53.5801;10.0407;53.58;10.0406
0;1165;1166;53.58;10.0406;53.5799;10.0403
0;1166;1172;53.5799;10.0403;53.5792;10.0396
0;1172;1177;53.5792;10.0396;53.5785;10.0392
0;1177;1178;53.5785;10.0392;53.5784;10.039
0;1178;1180;53.5784;10.039;53.5781;10.0389
0;1180;1196;53.5781;10.0389;53.5763;10.0374
0;1196;1202;53.5763;10.0374;53.5757;10.0365
0;1202;1203;53.5757;10.0365;53.5756;10.0362
0;1203;1208;53.5756;10.0362;53.5751;10.0355
0;1208;1209;53.5751;10.0355;53.5749;10.0355
0;1209;1210;53.5749;10.0355;53.5748;10.0357
0;1210;1214;53.5748;10.0357;53.5746;10.0364
0;1214;1215;53.5746;10.0364;53.5745;10.0365
0;1215;1217;53.5745;10.0365;53.5742;10.0369
0;1217;1221;53.5742;10.0369;53.5738;10.0374
0;1221;1230;53.5738;10.0374;53.5727;10.0383
0;1230;1235;53.5727;10.0383;53.5721;10.0388
0;1245;1250;53.5721;10.0388;53.5727;10.0383
0;1250;1259;53.5727;10.0383;53.5738;10.0374
0;1259;1263;53.5738;10.0374;53.5742;10.0369
0;1263;1265;53.5742;10.0369;53.5745;10.0365
0;1265;1266;53.5745;10.0365;53.5746;10.0364
0;1266;1271;53.5746;10.0364;53.575;10.0356
0;1271;1272;53.575;10.0356;53.5751;10.0355
0;1272;1273;53.5751;10.0355;53.5751;10.0354
0;1273;1274;53.5751;10.0354;53.5752;10.0353
0;1274;1275;53.5752;10.0353;53.5753;10.0351
0;1275;1287;53.5753;10.0351;53.5766;10.0337
0;1287;1304;53.5766;10.0337;53.5787;10.0324
0;1304;1309;53.5787;10.0324;53.5795;10.0323
0;1309;1310;53.5795;10.0323;53.5797;10.0322
0;1310;1311;53.5797;10.0322;53.5799;10.0322
0;1311;1316;53.5799;10.0322;53.5805;10.0323
0;1316;1318;53.5805;10.0323;53.5808;10.0323
0;1318;1324;53.5808;10.0323;53.5817;10.0326
0;1324;1334;53.5817;10.0326;53.5819;10.0313
0;1334;1346;53.5819;10.0313;53.581;10.0311
0;1356;1368;53.581;10.0311;53.5819;10.0313
0;1368;1378;53.5819;10.0313;53.5817;10.0326
0;1378;1381;53.5817;10.0326;53.5821;10.0329
0;1381;1385;53.5821;10.0329;53.5827;10.0333
0;1385;1391;53.5827;10.0333;53.5835;10.0336
0;1391;1399;53.5835;10.0336;53.5845;10.0338
0;1399;1400;53.5845;10.0338;53.5846;10.0338
0;1400;1402;53.5846;10.0338;53.5849;10.0338
0;1402;1406;53.5849;10.0338;53.5855;10.0337
0;1406;1407;53.5855;10.0337;53.5857;10.0337
0;1407;1408;53.5857;10.0337;53.5858;10.0337
0;1408;1412;53.5858;10.0337;53.5863;10.0336
0;1412;1413;53.5863;10.0336;53.5864;10.0336
0;1413;1416;53.5864;10.0336;53.5868;10.0336
0;1416;1419;53.5868;10.0336;53.5872;10.0335
0;1419;1422;53.5872;10.0335;53.5876;10.0335
0;1422;1423;53.5876;10.0335;53.5878;10.0334
0;1423;1424;53.5878;10.0334;53.588;10.0334
0;1424;1429;53.588;10.0334;53.5887;10.0333
0;1429;1445;53.5887;10.0333;53.5908;10.0329
0;1445;1452;53.5908;10.0329;53.5917;10.0327
0;1452;1458;53.5917;10.0327;53.5926;10.0325
0;1458;1461;53.5926;10.0325;53.593;10.0324
0;1461;1462;53.593;10.0324;53.5931;10.0323
0;1462;1485;53.5931;10.0323;53.596;10.0316
0;1485;1487;53.596;10.0316;53.5962;10.0316
0;1487;1503;53.5962;10.0316;53.5983;10.0315
0;1503;1517;53.5983;10.0315;53.6;10.0302
0;1517;1520;53.6;10.0302;53.6002;10.0296
0;1520;1521;53.6002;10.0296;53.6003;10.0295
0;1521;1523;53.6003;10.0295;53.6003;10.029
0;1523;1531;53.6003;10.029;53.6003;10.0272
0;1531;1538;53.6003;10.0272;53.6004;10.0257
0;1538;1540;53.6004;10.0257;53.6006;10.0254
0;1540;1544;53.6006;10.0254;53.6011;10.0253
0;1544;1548;53.6011;10.0253;53.6017;10.0253
0;1548;1549;53.6017;10.0253;53.6018;10.0253
0;1549;1562;53.6018;10.0253;53.6035;10.0253
0;1562;1567;53.6035;10.0253;53.6042;10.0253
0;1567;1568;53.6042;10.0253;53.6043;10.0253
0;1568;1572;53.6043;10.0253;53.6048;10.0253
0;1572;1575;53.6048;10.0253;53.6052;10.0253
0;1575;1577;53.6052;10.0253;53.6055;10.0255
0;1577;1581;53.6055;10.0255;53.6057;10.0263
0;1581;1585;53.6057;10.0263;53.606;10.0271
0;1585;1586;53.606;10.0271;53.6061;10.0272
0;1586;1587;53.6061;10.0272;53.6062;10.0272
0;1587;1588;53.6062;10.0272;53.6063;10.0272
0;1588;1594;53.6063;10.0272;53.6071;10.0266
0;1594;1609;53.6071;10.0266;53.6088;10.0254
0;1609;1614;53.6088;10.0254;53.6095;10.0249
0;1614;1616;53.6095;10.0249;53.6097;10.0247
0;1616;1631;53.6097;10.0247;53.6114;10.023
0;1631;1642;53.6114;10.023;53.6126;10.0217
0;1642;1646;53.6126;10.0217;53.613;10.0212
0;1646;1652;53.613;10.0212;53.6136;10.0205
0;1652;1655;53.6136;10.0205;53.6139;10.02
0;1655;1656;53.6139;10.02;53.614;10.0199
0;1656;1665;53.614;10.0199;53.6149;10.0186
0;1665;1666;53.6149;10.0186;53.6151;10.0183
0;1666;1669;53.6151;10.0183;53.6154;10.0179
0;1669;1672;53.6154;10.0179;53.6157;10.0175
0;1672;1683;53.6157;10.0175;53.6169;10.016
0;1683;1685;53.6169;10.016;53.6172;10.0157
0;1685;1695;53.6172;10.0157;53.6183;10.0149
0;1695;1700;53.6183;10.0149;53.6189;10.0144
0;1700;1703;53.6189;10.0144;53.6193;10.0141
0;1703;1712;53.6193;10.0141;53.6204;10.0134
0;1712;1730;53.6204;10.0134;53.6227;10.0124
0;1730;1731;53.6227;10.0124;53.6228;10.0123
0;1731;1736;53.6228;10.0123;53.6233;10.0115
0;1736;1737;53.6233;10.0115;53.6235;10.0115
0;1737;1738;53.6235;10.0115;53.6236;10.0116
0;1738;1739;53.6236;10.0116;53.6239;10.0116
0;1739;1742;53.6239;10.0116;53.6243;10.0118
0;1742;1744;53.6243;10.0118;53.624;10.0115
0;1744;1746;53.624;10.0115;53.6239;10.011
0;1746;1748;53.6239;10.011;53.6241;10.0107
0;1748;1752;53.6241;10.0107;53.6246;10.0103
0;1752;1753;53.6246;10.0103;53.6248;10.0104
0;1753;1754;53.6248;10.0104;53.625;10.0103
0;1764;1765;53.625;10.0103;53.6249;10.0101
0;1765;1766;53.6249;10.0101;53.6251;10.01
0;1766;1769;53.6251;10.01;53.6255;10.0098
0;1769;1773;53.6255;10.0098;53.6261;10.0096
0;1773;1775;53.6261;10.0096;53.6264;10.0095
0;1775;1778;53.6264;10.0095;53.6267;10.0092
0;1778;1791;53.6267;10.0092;53.6276;10.0089
0;1791;1792;53.6276;10.0089;53.6276;10.0089
0;1792;1797;53.6276;10.0089;53.6276;10.0083
0;1797;1798;53.6276;10.0083;53.6276;10.0082
0;1798;1799;53.6276;10.0082;53.6275;10.0082
0;1799;1802;53.6275;10.0082;53.6273;10.0082
1;0;0;53.5914;9.9621;53.5914;9.9621
1;0;17;53.5914;9.9621;53.5925;9.96101
1;17;31;53.5925;9.96101;53.5935;9.96014
1;31;34;53.5935;9.96014;53.5937;9.95998
1;34;37;53.5937;9.95998;53.594;9.95982
1;37;47;53.594;9.95982;53.5947;9.95942
1;47;53;53.5947;9.95942;53.5951;9.9592
1;53;64;53.5951;9.9592;53.596;9.95884
1;64;72;53.596;9.95884;53.5966;9.95871
1;72;77;53.5966;9.95871;53.597;9.95865
1;77;89;53.597;9.95865;53.5972;9.96018
1;89;91;53.5972;9.96018;53.5972;9.96051
1;91;95;53.5972;9.96051;53.5973;9.96104
1;95;107;53.5973;9.96104;53.5974;9.96259
1;117;129;53.5974;9.96259;53.5973;9.96104
1;129;133;53.5973;9.96104;53.5972;9.96051
1;133;135;53.5972;9.96051;53.5972;9.96018
1;135;147;53.5972;9.96018;53.597;9.95865
1;147;151;53.597;9.95865;53.5973;9.95858
1;151;163;53.5973;9.95858;53.5982;9.95845
1;163;164;53.5982;9.95845;53.5983;9.95844
1;164;166;53.5983;9.95844;53.5985;9.95844
1;166;169;53.5985;9.95844;53.5987;9.95849
1;169;174;53.5987;9.95849;53.5992;9.95864
1;174;177;53.5992;9.95864;53.5992;9.95942
1;177;180;53.5992;9.95942;53.5993;9.96015
1;180;181;53.5993;9.96015;53.5994;9.96051
1;181;183;53.5994;9.96051;53.5994;9.96093
1;183;185;53.5994;9.96093;53.5995;9.96137
1;185;188;53.5995;9.96137;53.5996;9.96214
1;188;190;53.5996;9.96214;53.5997;9.96273
1;190;193;53.5997;9.96273;53.5998;9.96353
1;193;194;53.5998;9.96353;53.5998;9.9639
1;194;195;53.5998;9.9639;53.5997;9.96417
1;195;199;53.5997;9.96417;53.5995;9.96494
1;199;201;53.5995;9.96494;53.5994;9.96533
1;201;205;53.5994;9.96533;53.5993;9.96633
1;205;206;53.5993;9.96633;53.5993;9.96645
1;206;207;53.5993;9.96645;53.5992;9.96664
1;207;211;53.5992;9.96664;53.5991;9.96762
1;211;212;53.5991;9.96762;53.5991;9.96789
1;212;218;53.5991;9.96789;53.5989;9.96916
1;218;222;53.5989;9.96916;53.5988;9.97007
1;222;225;53.5988;9.97007;53.5987;9.97069
1;225;227;53.5987;9.97069;53.5987;9.97131
1;227;228;53.5987;9.97131;53.5986;9.97165
1;228;230;53.5986;9.97165;53.5985;9.97212
1;230;233;53.5985;9.97212;53.5985;9.9728
1;233;235;53.5985;9.9728;53.5984;9.97327
1;235;236;53.5984;9.97327;53.5984;9.97342
1;236;238;53.5984;9.97342;53.5983;9.97403
1;238;240;53.5983;9.97403;53.5982;9.97462
1;240;241;53.5982;9.97462;53.5982;9.97464
1;241;242;53.5982;9.97464;53.5982;9.97502
1;242;245;53.5982;9.97502;53.5981;9.97582
1;245;248;53.5981;9.97582;53.598;9.97646
1;248;255;53.598;9.97646;53.5975;9.97639
1;265;272;53.5975;9.97639;53.598;9.97646
1;272;273;53.598;9.97646;53.598;9.97662
1;273;277;53.598;9.97662;53.5978;9.97752
1;277;280;53.5978;9.97752;53.5976;9.97827
1;280;281;53.5976;9.97827;53.5976;9.97846
1;281;294;53.5976;9.97846;53.5967;9.98082
1;294;299;53.5967;9.98082;53.5964;9.98182
1;299;305;53.5964;9.98182;53.596;9.98305
1;305;306;53.596;9.98305;53.5959;9.98312
1;306;309;53.5959;9.98312;53.5957;9.98382
1;309;311;53.5957;9.98382;53.5953;9.98392
1;311;312;53.5953;9.98392;53.5952;9.98393
1;312;313;53.5952;9.98393;53.5951;9.98393
1;313;318;53.5951;9.98393;53.5944;9.98393
1;318;323;53.5944;9.98393;53.5938;9.98394
1;323;325;53.5938;9.98394;53.5935;9.98395
1;325;326;53.5935;9.98395;53.5932;9.98396
1;326;327;53.5932;9.98396;53.5931;9.98398
1;327;331;53.5931;9.98398;53.5925;9.98386
1;331;332;53.5925;9.98386;53.5923;9.98381
1;332;335;53.5923;9.98381;53.592;9.98371
1;335;337;53.592;9.98371;53.5917;9.98363
1;337;339;53.5917;9.98363;53.5914;9.98352
1;339;344;53.5914;9.98352;53.5907;9.98352
1;344;348;53.5907;9.98352;53.5902;9.98336
1;348;349;53.5902;9.98336;53.59;9.98326
1;349;353;53.59;9.98326;53.5895;9.98289
1;353;357;53.5895;9.98289;53.5888;9.9827
1;357;359;53.5888;9.9827;53.5886;9.98262
1;359;366;53.5886;9.98262;53.5877;9.98236
1;366;370;53.5877;9.98236;53.5872;9.98221
1;370;380;53.5872;9.98221;53.5858;9.98188
1;380;381;53.5858;9.98188;53.5858;9.98181
1;381;382;53.5858;9.98181;53.5857;9.98178
1;382;384;53.5857;9.98178;53.5853;9.98171
1;384;385;53.5853;9.98171;53.5852;9.98167
1;385;388;53.5852;9.98167;53.5847;9.9819
1;388;389;53.5847;9.9819;53.5845;9.98219
1;389;394;53.5845;9.98219;53.5841;9.98313
1;394;398;53.5841;9.98313;53.5837;9.98394
1;398;400;53.5837;9.98394;53.5835;9.98437
1;400;401;53.5835;9.98437;53.5834;9.98466
1;401;403;53.5834;9.98466;53.5832;9.98507
1;403;413;53.5832;9.98507;53.5824;9.98703
1;413;415;53.5824;9.98703;53.5822;9.98756
1;415;416;53.5822;9.98756;53.5821;9.9877
1;416;417;53.5821;9.9877;53.5819;9.98795
1;417;419;53.5819;9.98795;53.5816;9.98789
1;419;420;53.5816;9.98789;53.5815;9.988
1;420;422;53.5815;9.988;53.5813;9.98852
1;422;423;53.5813;9.98852;53.5813;9.98855
1;423;424;53.5813;9.98855;53.5811;9.98865
1;424;436;53.5811;9.98865;53.5794;9.98882
1;436;441;53.5794;9.98882;53.5788;9.9889
1;441;450;53.5788;9.9889;53.5776;9.98894
1;450;465;53.5776;9.98894;53.5757;9.98882
1;465;476;53.5757;9.98882;53.5743;9.98871
1;476;488;53.5743;9.98871;53.5727;9.98866
1;488;491;53.5727;9.98866;53.5723;9.98864
1;491;495;53.5723;9.98864;53.5718;9.9886
1;495;499;53.5718;9.9886;53.5713;9.98858
1;499;500;53.5713;9.98858;53.571;9.98858
1;500;501;53.571;9.98858;53.5709;9.98857
1;501;505;53.5709;9.98857;53.5703;9.98851
1;505;516;53.5703;9.98851;53.5688;9.98844
1;516;523;53.5688;9.98844;53.568;9.9884
1;523;536;53.568;9.9884;53.5663;9.98877
1;536;556;53.5663;9.98877;53.5638;9.98946
1;556;561;53.5638;9.98946;53.5632;9.98964
1;561;564;53.5632;9.98964;53.5628;9.98975
1;564;570;53.5628;9.98975;53.562;9.98992
1;570;574;53.562;9.98992;53.5615;9.98985
1;574;575;53.5615;9.98985;53.5614;9.98985
1;575;576;53.5614;9.98985;53.5612;9.98986
1;576;581;53.5612;9.98986;53.5606;9.99051
1;581;582;53.5606;9.99051;53.5605;9.99057
1;582;583;53.5605;9.99057;53.5605;9.99061
1;583;584;53.5605;9.99061;53.5604;9.99066
1;584;585;53.5604;9.99066;53.5603;9.99074
1;585;591;53.5603;9.99074;53.5597;9.99147
1;591;593;53.5597;9.99147;53.5594;9.99179
1;593;596;53.5594;9.99179;53.5591;9.99237
1;596;598;53.5591;9.99237;53.559;9.99282
1;598;599;53.559;9.99282;53.5589;9.99296
1;599;602;53.5589;9.99296;53.5585;9.99347
1;602;603;53.5585;9.99347;53.5584;9.9936
1;603;604;53.5584;9.9936;53.5583;9.99353
1;604;605;53.5583;9.99353;53.5581;9.99344
1;605;608;53.5581;9.99344;53.5577;9.99345
1;608;609;53.5577;9.99345;53.5577;9.99351
1;609;610;53.5577;9.99351;53.5576;9.99357
1;610;611;53.5576;9.99357;53.5575;9.99382
1;611;615;53.5575;9.99382;53.5575;9.99486
1;615;616;53.5575;9.99486;53.5574;9.99498
1;616;619;53.5574;9.99498;53.5573;9.99562
1;619;625;53.5573;9.99562;53.557;9.99688
1;625;629;53.557;9.99688;53.5568;9.99771
1;629;635;53.5568;9.99771;53.5564;9.99896
1;635;638;53.5564;9.99896;53.5562;9.9995
1;638;639;53.5562;9.9995;53.5561;9.99976
1;639;641;53.5561;9.99976;53.5559;10.0001
1;641;643;53.5559;10.0001;53.5557;10.0005
1;643;644;53.5557;10.0005;53.5556;10.0006
1;644;645;53.5556;10.0006;53.5556;10.0008
1;645;647;53.5556;10.0008;53.5554;10.0011
